GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0009150	P	purine ribonucleotide metabolic process	8	2789	80	37767	0.26	1	// AT2G05140 // AT3G42050 // AT3G28710 // AT1G54280 // AT4G04640 // AT1G36280 // AT4G04880 // AT2G25610 
GO:0044042	P	glucan metabolic process	10	2789	89	37767	0.14	1	// AT5G26570 // AT1G32900 // AT4G32410 // AT5G36870 // AT2G20370 // AT1G71100 // AT5G22130 // AT2G13680 // AT5G64860 // AT3G23730 
GO:0016071	P	mRNA metabolic process	13	2789	139	37767	0.25	1	// AT2G03820 // AT5G64270 // AT5G23880 // AT5G14580 // AT4G04885 // AT3G56860 // AT3G16380 // AT2G48120 // AT5G64390 // AT4G10760 // AT1G43190 // AT2G22090 // AT5G18810 
GO:0009651	P	response to salt stress	32	2789	366	37767	0.2	1	// AT5G37370 // AT3G61140 // AT2G05710 // AT1G49300 // AT4G33000 // AT2G23290 // AT5G50720 // AT5G35410 // AT4G32410 // AT1G56650 // AT1G66340 // AT3G12360 // AT4G10310 // AT2G01570 // AT5G20270 // AT4G24190 // AT2G24040 // AT1G13930 // AT5G24270 // AT1G03230 // AT5G27600 // AT1G27760 // AT2G27300 // AT4G23600 // AT5G58670 // AT1G51980 // AT1G45249 // AT3G23250 // AT1G60220 // AT1G18570 // AT1G22640 // AT1G44170 
GO:0048367	P	shoot development	33	2789	355	37767	0.12	1	// AT2G02480 // AT1G48630 // AT3G61630 // AT2G48120 // AT1G53330 // AT1G53700 // AT5G55300 // AT5G23320 // AT1G49040 // AT3G48430 // AT1G63700 // AT2G02820 // AT1G30490 // AT5G60970 // AT4G14720 // AT4G01500 // AT3G02150 // AT4G00100 // AT3G16857 // AT2G45450 // AT5G53290 // AT1G12980 // AT3G21640 // AT2G31070 // AT5G24520 // AT4G04890 // AT1G52150 // AT4G32810 // AT2G29125 // AT4G16780 // AT5G28640 // AT1G68480 // AT1G13260 
GO:0048366	P	leaf development	19	2789	233	37767	0.37	1	// AT5G53290 // AT4G32810 // AT2G02480 // AT4G14720 // AT3G61630 // AT1G13260 // AT5G60970 // AT5G28640 // AT1G52150 // AT2G48120 // AT3G21640 // AT2G31070 // AT4G01500 // AT3G48430 // AT5G24520 // AT3G02150 // AT4G00100 // AT1G68480 // AT2G45450 
GO:0010557	P	positive regulation of macromolecule biosynthetic process	7	2789	69	37767	0.27	1	// AT3G48590 // AT2G36490 // AT1G45249 // AT5G47670 // AT1G21970 // AT1G30455 // AT5G65310 
GO:0048364	P	root development	21	2789	255	37767	0.35	1	// AT5G49270 // AT3G28860 // AT2G38120 // AT4G16780 // AT1G48630 // AT4G00730 // AT5G43070 // AT2G14210 // AT5G12330 // AT1G53330 // AT1G53700 // AT5G09810 // AT3G24225 // AT1G47485 // AT2G03720 // AT3G22400 // AT1G55180 // AT1G13260 // AT3G16857 // AT5G59030 // AT5G16910 
GO:0006694	P	steroid biosynthetic process	5	2789	56	37767	0.41	1	// AT5G24150 // AT2G17370 // AT5G42750 // AT1G47290 // AT5G05690 
GO:0006753	P	nucleoside phosphate metabolic process	17	2789	180	37767	0.2	1	// AT2G05140 // AT3G42050 // AT3G28710 // AT3G18680 // AT1G32380 // AT1G54280 // AT4G04640 // AT1G30820 // AT5G26667 // AT2G23420 // AT1G36280 // AT5G35790 // AT5G13110 // AT4G16566 // AT4G04880 // AT2G25610 // AT4G20320 
GO:0006754	P	ATP biosynthetic process	5	2789	58	37767	0.44	1	// AT2G25610 // AT4G04640 // AT3G42050 // AT3G28710 // AT1G54280 
GO:0010558	P	negative regulation of macromolecule biosynthetic process	7	2789	98	37767	0.59	1	// AT4G16780 // AT4G13940 // AT1G69770 // AT5G14070 // AT3G23130 // AT1G59750 // AT2G36490 
GO:0048638	P	regulation of developmental growth	6	2789	38	37767	0.079	1	// AT1G52150 // AT3G49670 // AT4G24190 // AT3G59900 // AT3G16320 // AT3G24225 
GO:0010016	P	shoot morphogenesis	17	2789	198	37767	0.31	1	// AT4G32810 // AT1G63700 // AT2G02480 // AT2G02820 // AT1G30490 // AT5G60970 // AT4G16780 // AT2G48120 // AT2G31070 // AT1G52150 // AT5G55300 // AT5G24520 // AT3G02150 // AT2G45450 // AT4G00100 // AT1G68480 // AT1G49040 
GO:0033205	P	cytokinesis during cell cycle	5	2789	26	37767	0.058	1	// AT1G50240 // AT4G00100 // AT1G69770 // AT3G43210 // AT1G49040 
GO:0009411	P	response to UV	6	2789	83	37767	0.58	1	// AT3G28860 // AT4G15480 // AT5G26660 // AT1G65060 // AT4G00730 // AT5G05690 
GO:0009416	P	response to light stimulus	58	2789	596	37767	0.029	1	// AT5G49730 // AT5G04190 // AT4G15480 // AT2G24720 // AT1G25560 // AT4G28556 // AT3G26490 // AT3G15540 // AT3G61140 // AT3G49120 // AT3G26640 // AT5G05690 // AT2G05100 // AT2G29120 // AT1G34000 // AT5G24120 // AT2G26710 // AT5G15960 // AT3G19850 // AT2G20180 // AT5G38420 // AT2G47180 // AT5G37770 // AT2G29090 // AT3G28860 // AT2G17260 // AT5G09810 // AT3G07650 // AT1G30440 // AT1G65060 // AT5G28530 // AT5G47370 // AT1G20900 // AT1G42970 // AT5G42820 // AT5G56280 // AT1G76570 // AT5G57360 // AT3G49110 // AT1G26945 // AT4G00730 // AT3G47340 // AT2G01570 // AT1G20090 // AT1G77760 // AT4G16780 // AT1G37130 // AT1G22920 // AT5G26660 // AT1G52770 // AT1G01470 // AT2G29100 // AT1G44575 // AT2G02950 // AT5G04530 // AT1G68050 // AT2G17750 // AT1G69935 
GO:0009414	P	response to water deprivation	19	2789	229	37767	0.35	1	// AT2G30870 // AT5G66400 // AT1G44170 // AT1G01470 // AT1G30270 // AT2G18960 // AT5G58670 // AT4G15910 // AT1G45249 // AT4G24190 // AT5G37500 // AT2G26740 // AT3G20310 // AT5G15960 // AT4G02380 // AT3G23050 // AT5G50720 // AT2G15970 // AT2G05520 
GO:0009415	P	response to water	21	2789	240	37767	0.26	1	// AT5G61900 // AT2G30870 // AT5G66400 // AT1G44170 // AT1G01470 // AT1G30270 // AT2G18960 // AT5G58670 // AT4G15910 // AT1G45249 // AT4G24190 // AT5G37500 // AT2G26740 // AT3G20310 // AT5G15960 // AT4G02380 // AT2G21490 // AT3G23050 // AT5G50720 // AT2G15970 // AT2G05520 
GO:0048229	P	gametophyte development	15	2789	233	37767	0.73	1	// AT1G65060 // AT4G05440 // AT2G06510 // AT2G01200 // AT1G50240 // AT2G35060 // AT3G49670 // AT5G59030 // AT3G44560 // AT5G22000 // AT2G13680 // AT3G26810 // AT2G35940 // AT4G00020 // AT3G28780 
GO:0007126	P	meiosis	7	2789	43	37767	0.054	1	// AT3G20475 // AT1G22275 // AT2G06510 // AT4G17380 // AT5G05490 // AT4G32200 // AT5G40820 
GO:0007127	P	meiosis I	6	2789	28	37767	0.027	1	// AT3G20475 // AT1G22275 // AT2G06510 // AT4G17380 // AT5G05490 // AT4G32200 
GO:0009653	P	anatomical structure morphogenesis	59	2789	637	37767	0.057	1	// AT5G49270 // AT3G49120 // AT2G02480 // AT5G26240 // AT1G72570 // AT2G45190 // AT2G48120 // AT4G28250 // AT3G24225 // AT5G64390 // AT5G24520 // AT5G05690 // AT3G28780 // AT5G46860 // AT5G18580 // AT2G38120 // AT1G63700 // AT2G02820 // AT1G30490 // AT5G60970 // AT3G49110 // AT3G29030 // AT2G20370 // AT2G13680 // AT3G02150 // AT1G49040 // AT4G00100 // AT2G45450 // AT4G12420 // AT3G50330 // AT1G12980 // AT5G47370 // AT1G65060 // AT5G27540 // AT4G24190 // AT2G31070 // AT2G28550 // AT5G16910 // AT4G32810 // AT3G57670 // AT2G20750 // AT1G52150 // AT1G20090 // AT4G00020 // AT4G16780 // AT1G22920 // AT3G16320 // AT1G50240 // AT1G21170 // AT3G49670 // AT2G20430 // AT3G48430 // AT5G03680 // AT5G09810 // AT2G41370 // AT3G23130 // AT2G03720 // AT1G68480 // AT5G55300 
GO:0009199	P	ribonucleoside triphosphate metabolic process	5	2789	61	37767	0.48	1	// AT2G25610 // AT4G04640 // AT3G42050 // AT3G28710 // AT1G54280 
GO:0022900	P	electron transport chain	5	2789	88	37767	0.77	1	// AT3G16250 // AT5G25450 // AT4G04640 // AT5G11770 // AT4G14890 
GO:0015672	P	monovalent inorganic cation transport	12	2789	115	37767	0.16	1	// AT4G10310 // AT2G30240 // AT3G42050 // AT3G28710 // AT4G04640 // AT1G30270 // AT2G18960 // AT2G35060 // AT5G46240 // AT4G26710 // AT1G70300 // AT2G25610 
GO:0008283	P	cell proliferation	7	2789	66	37767	0.24	1	// AT4G16780 // AT3G33520 // AT1G50490 // AT1G58470 // AT3G59900 // AT1G22840 // AT5G28640 
GO:0006875	P	cellular metal ion homeostasis	6	2789	54	37767	0.23	1	// AT2G29120 // AT2G24720 // AT5G24270 // AT2G29100 // AT2G17260 // AT2G15290 
GO:0043687	P	post-translational protein modification	114	2789	1248	37767	0.017	1	// AT4G04510 // AT1G29730 // AT5G27510 // AT3G09830 // AT3G24240 // AT3G59350 // AT2G24130 // AT4G31110 // AT1G61610 // AT3G29160 // AT1G65790 // AT5G37890 // AT3G48260 // AT5G35600 // AT1G50990 // AT5G18610 // AT3G45430 // AT5G02760 // AT5G25440 // AT3G25070 // AT1G61500 // AT2G40500 // AT1G22920 // AT5G61480 // AT2G29220 // AT2G17530 // AT5G66080 // AT2G32800 // AT5G50860 // AT3G57640 // AT4G04570 // AT3G25490 // AT4G24400 // AT2G24360 // AT3G28690 // AT1G57820 // AT3G48430 // AT1G68690 // AT1G35710 // AT4G18950 // AT1G50700 // AT3G25840 // AT2G14440 // AT1G34300 // AT5G58520 // AT3G51740 // AT1G69770 // AT4G04710 // AT2G13790 // AT3G28040 // AT1G71020 // AT1G23540 // AT4G03230 // AT4G04960 // AT3G61140 // AT2G16750 // AT2G37840 // AT1G51620 // AT2G25790 // AT3G24440 // AT2G31320 // AT1G53440 // AT3G46370 // AT3G44610 // AT2G05940 // AT1G28440 // AT2G05060 // AT5G35390 // AT5G49660 // AT5G35960 // AT5G26570 // AT5G20620 // AT4G04540 // AT3G55550 // AT2G22890 // AT5G50180 // AT1G66830 // AT5G23320 // AT1G43900 // AT4G21400 // AT1G56120 // AT3G46140 // AT2G20470 // AT3G49670 // AT5G39550 // AT4G29050 // AT2G27060 // AT5G26150 // AT3G45790 // AT1G71410 // AT1G08590 // AT5G46330 // AT1G51820 // AT2G07180 // AT1G51860 // AT1G08460 // AT5G38250 // AT4G11460 // AT2G26730 // AT4G29380 // AT2G25220 // AT2G31880 // AT5G37790 // AT2G40580 // AT2G41820 // AT5G57610 // AT4G11490 // AT4G29830 // AT3G46510 // AT5G56040 // AT1G65800 // AT3G53840 // AT1G60220 // AT3G47580 
GO:0006873	P	cellular ion homeostasis	9	2789	96	37767	0.3	1	// AT2G29120 // AT3G08040 // AT2G15290 // AT5G24270 // AT5G26240 // AT2G29100 // AT4G19690 // AT2G17260 // AT2G24720 
GO:0006974	P	response to DNA damage stimulus	14	2789	221	37767	0.75	1	// AT3G20475 // AT3G32920 // AT1G49980 // AT2G36490 // AT4G17380 // AT2G14540 // AT3G24320 // AT2G19480 // AT2G31320 // AT2G22140 // AT5G40820 // AT3G48900 // AT2G21800 // AT4G21070 
GO:0034637	P	cellular carbohydrate biosynthetic process	22	2789	177	37767	0.019	1	// AT1G62540 // AT1G65880 // AT2G25450 // AT5G33290 // AT1G74090 // AT4G32410 // AT3G25140 // AT2G20370 // AT5G22130 // AT2G13680 // AT5G07690 // AT4G03070 // AT1G32900 // AT4G03050 // AT5G36870 // AT5G37180 // AT1G25210 // AT1G71100 // AT1G74100 // AT1G18570 // AT1G62560 // AT1G24100 
GO:0006970	P	response to osmotic stress	37	2789	408	37767	0.13	1	// AT5G37370 // AT3G61140 // AT2G05710 // AT1G49300 // AT4G33000 // AT2G23290 // AT5G64750 // AT5G50720 // AT5G35410 // AT4G32410 // AT5G15960 // AT1G56650 // AT1G58200 // AT1G55180 // AT4G10310 // AT2G01570 // AT5G20270 // AT1G66340 // AT4G24190 // AT2G24040 // AT1G13930 // AT5G24270 // AT1G03230 // AT3G12360 // AT1G27760 // AT2G27300 // AT4G23600 // AT5G58670 // AT1G51980 // AT1G45249 // AT1G35720 // AT3G23250 // AT1G60220 // AT5G27600 // AT1G18570 // AT1G22640 // AT1G44170 
GO:0006972	P	hyperosmotic response	7	2789	64	37767	0.21	1	// AT2G01570 // AT3G61140 // AT4G32410 // AT4G23600 // AT4G33000 // AT5G50720 // AT2G24040 
GO:0009648	P	photoperiodism	6	2789	64	37767	0.35	1	// AT1G25560 // AT5G42820 // AT5G37770 // AT5G57360 // AT3G26640 // AT3G07650 
GO:0044257	P	cellular protein catabolic process	26	2789	315	37767	0.32	1	// AT4G10590 // AT3G13672 // AT4G10570 // AT5G28540 // AT5G42190 // AT1G65130 // AT4G15420 // AT1G50250 // AT5G42270 // AT3G22110 // AT5G37890 // AT5G20620 // AT2G16740 // AT1G65200 // AT4G05460 // AT5G56280 // AT5G57360 // AT2G39940 // AT5G43190 // AT1G47250 // AT1G68050 // AT5G15250 // AT5G22000 // AT1G30950 // AT3G42830 // AT5G43010 
GO:0044255	P	cellular lipid metabolic process	45	2789	618	37767	0.56	1	// AT4G00400 // AT3G51840 // AT1G66960 // AT2G46210 // AT4G16710 // AT5G17670 // AT2G48120 // AT5G43280 // AT1G54580 // AT1G62640 // AT5G09660 // AT4G36810 // AT4G05160 // AT1G47510 // AT5G05580 // AT3G32040 // AT5G22130 // AT2G29090 // AT2G29980 // AT1G55180 // AT3G07560 // AT4G13050 // AT2G05990 // AT5G37300 // AT1G47990 // AT4G16800 // AT2G37700 // AT1G21970 // AT1G20510 // AT1G08550 // AT5G25760 // AT4G32810 // AT2G14060 // AT2G34555 // AT5G27600 // AT2G18620 // AT2G11810 // AT1G25210 // AT2G17370 // AT2G15090 // AT4G01510 // AT1G44090 // AT2G24210 // AT1G76690 // AT2G31690 
GO:0030258	P	lipid modification	6	2789	55	37767	0.24	1	// AT3G51840 // AT1G47510 // AT4G16710 // AT5G25760 // AT5G09660 // AT3G07560 
GO:0009640	P	photomorphogenesis	7	2789	71	37767	0.29	1	// AT3G28860 // AT1G22920 // AT1G20900 // AT2G20180 // AT3G61140 // AT1G69935 // AT5G56280 
GO:0010073	P	meristem maintenance	7	2789	68	37767	0.26	1	// AT1G71040 // AT1G52150 // AT3G49670 // AT4G24190 // AT1G23380 // AT3G24225 // AT2G15790 
GO:0009909	P	regulation of flower development	11	2789	141	37767	0.48	1	// AT4G04885 // AT1G26260 // AT1G68050 // AT2G45190 // AT3G33520 // AT3G24440 // AT4G29830 // AT5G05690 // AT1G13260 // AT1G43850 // AT3G02380 
GO:0009817	P	defense response to fungus, incompatible interaction	6	2789	36	37767	0.066	1	// AT2G39200 // AT1G11310 // AT4G16990 // AT2G23620 // AT1G56510 // AT4G04780 
GO:0045449	P	regulation of transcription	159	2789	1802	37767	0.017	1	// AT5G49520 // AT3G60530 // AT5G06710 // AT3G53680 // AT3G20310 // AT3G46600 // AT2G01570 // AT3G24310 // AT2G40620 // AT5G24120 // AT2G02470 // AT5G44080 // AT2G21650 // AT4G36240 // AT1G43950 // AT4G13940 // AT1G30455 // AT2G02070 // AT5G46910 // AT5G47370 // AT4G16430 // AT5G18450 // AT5G27880 // AT1G53320 // AT2G21320 // AT3G11580 // AT1G36060 // AT4G04580 // AT4G18390 // AT4G17230 // AT5G09330 // AT5G08520 // AT1G61660 // AT5G51790 // AT1G18570 // AT1G22640 // AT1G59530 // AT3G48590 // AT1G29280 // AT5G53290 // AT3G61630 // AT4G00050 // AT1G54830 // AT1G47655 // AT5G47670 // AT5G64750 // AT5G25190 // AT2G21235 // AT1G30330 // AT1G27660 // AT1G34410 // AT5G24930 // AT2G01940 // AT1G57820 // AT1G43770 // AT1G34650 // AT2G42200 // AT5G42520 // AT5G60970 // AT2G39880 // AT1G06160 // AT2G28510 // AT4G31805 // AT1G58100 // AT3G07650 // AT2G42280 // AT3G28857 // AT1G72570 // AT1G17590 // AT1G19040 // AT2G31230 // AT4G38340 // AT5G49330 // AT5G41570 // AT3G01530 // AT1G21970 // AT1G68880 // AT4G00180 // AT3G44350 // AT2G06020 // AT2G01060 // AT3G29340 // AT1G52150 // AT2G26880 // AT1G43160 // AT1G69770 // AT1G30950 // AT1G59750 // AT1G30650 // AT4G17500 // AT5G65310 // AT1G26260 // AT2G20180 // AT2G37590 // AT5G53210 // AT3G45170 // AT1G34670 // AT4G04890 // AT1G44830 // AT4G32800 // AT1G30490 // AT5G41030 // AT4G10920 // AT5G07690 // AT5G14070 // AT5G43410 // AT1G46480 // AT3G02150 // AT5G28770 // AT3G45260 // AT3G50330 // AT2G03340 // AT5G42640 // AT4G17880 // AT1G61700 // AT4G16780 // AT1G42990 // AT1G55110 // AT5G11190 // AT3G23250 // AT1G64620 // AT3G23130 // AT2G01930 // AT3G47500 // AT2G18060 // AT2G26580 // AT2G23290 // AT5G04150 // AT2G28550 // AT4G22070 // AT1G32360 // AT3G21330 // AT3G18380 // AT1G66140 // AT1G56650 // AT4G36540 // AT5G28650 // AT2G23320 // AT3G47620 // AT5G35210 // AT1G12980 // AT4G01250 // AT2G31070 // AT3G56400 // AT3G57670 // AT5G38860 // AT5G46830 // AT5G25470 // AT2G24690 // AT2G36490 // AT1G68050 // AT2G02820 // AT1G45249 // AT4G37730 // AT5G03680 // AT4G04780 // AT5G49450 // AT1G13260 // AT1G59890 
GO:0030036	P	actin cytoskeleton organization	6	2789	73	37767	0.46	1	// AT1G42550 // AT3G25500 // AT1G29170 // AT1G31810 // AT1G59910 // AT2G25050 
GO:0042592	P	homeostatic process	18	2789	216	37767	0.35	1	// AT5G61900 // AT2G29120 // AT3G08040 // AT5G18600 // AT2G15290 // AT3G11773 // AT5G26240 // AT2G26710 // AT4G28730 // AT2G29100 // AT4G12170 // AT4G19690 // AT2G17260 // AT2G24720 // AT5G40820 // AT4G15700 // AT5G05690 // AT5G24270 
GO:0022402	P	cell cycle process	14	2789	149	37767	0.23	1	// AT3G20475 // AT5G57880 // AT1G22275 // AT1G22920 // AT4G17380 // AT1G50240 // AT5G05490 // AT4G32200 // AT1G69770 // AT5G40820 // AT2G06510 // AT4G00100 // AT3G43210 // AT1G49040 
GO:0022403	P	cell cycle phase	9	2789	93	37767	0.27	1	// AT3G20475 // AT5G57880 // AT1G22275 // AT1G22920 // AT4G17380 // AT2G06510 // AT5G05490 // AT4G32200 // AT5G40820 
GO:0042594	P	response to starvation	8	2789	81	37767	0.27	1	// AT5G07690 // AT2G27190 // AT1G71040 // AT3G03250 // AT2G11810 // AT2G26890 // AT1G55180 // AT3G47340 
GO:0043632	P	modification-dependent macromolecule catabolic process	22	2789	303	37767	0.56	1	// AT4G10590 // AT3G13672 // AT4G10570 // AT5G28540 // AT5G42190 // AT1G65130 // AT4G15420 // AT3G22110 // AT5G37890 // AT5G20620 // AT2G16740 // AT1G65200 // AT4G05460 // AT5G56280 // AT5G57360 // AT2G39940 // AT5G43190 // AT1G47250 // AT1G68050 // AT1G30950 // AT3G42830 // AT5G43010 
GO:0051301	P	cell division	14	2789	99	37767	0.023	1	// AT1G57820 // AT3G50960 // AT4G00100 // AT1G10270 // AT1G50240 // AT1G69770 // AT5G09810 // AT1G47840 // AT2G26890 // AT5G22130 // AT1G55180 // AT3G16320 // AT3G43210 // AT1G49040 
GO:0009606	P	tropism	11	2789	72	37767	0.027	1	// AT5G46860 // AT5G04190 // AT2G38120 // AT2G01940 // AT2G20180 // AT1G53700 // AT3G28860 // AT3G15540 // AT2G02950 // AT2G26890 // AT3G23050 
GO:0009827	P	plant-type cell wall modification	5	2789	50	37767	0.33	1	// AT4G34980 // AT4G28250 // AT2G27380 // AT2G20750 // AT3G29030 
GO:0009826	P	unidimensional cell growth	20	2789	186	37767	0.076	1	// AT5G18580 // AT1G20090 // AT3G49120 // AT3G48430 // AT4G16780 // AT5G26240 // AT5G47370 // AT3G49110 // AT5G49270 // AT1G21170 // AT3G29030 // AT2G20370 // AT2G20430 // AT4G28250 // AT5G27540 // AT3G57670 // AT5G05690 // AT3G16320 // AT2G20750 // AT4G12420 
GO:0009639	P	response to red or far red light	20	2789	210	37767	0.17	1	// AT2G01570 // AT5G04190 // AT2G05100 // AT4G16780 // AT5G28530 // AT1G22920 // AT5G15960 // AT3G61140 // AT1G20900 // AT2G20180 // AT5G38420 // AT1G76570 // AT1G69935 // AT5G56280 // AT2G02950 // AT2G29090 // AT3G28860 // AT5G47370 // AT5G24120 // AT5G57360 
GO:0009737	P	response to abscisic acid stimulus	39	2789	378	37767	0.032	1	// AT5G65310 // AT3G48040 // AT2G05710 // AT4G15910 // AT3G20310 // AT2G31320 // AT5G64750 // AT2G17800 // AT1G34670 // AT2G15970 // AT1G58220 // AT5G15960 // AT1G47510 // AT2G18960 // AT3G58490 // AT5G37770 // AT2G26980 // AT1G66340 // AT2G35940 // AT2G05520 // AT3G47620 // AT4G28520 // AT4G27630 // AT5G23320 // AT4G18010 // AT5G50720 // AT2G01570 // AT2G40170 // AT5G66400 // AT2G04550 // AT3G56860 // AT4G23600 // AT5G58670 // AT1G45249 // AT1G35720 // AT5G37500 // AT1G18570 // AT1G22640 // AT1G44170 
GO:0009735	P	response to cytokinin stimulus	7	2789	94	37767	0.55	1	// AT3G10520 // AT3G16360 // AT3G29350 // AT4G16780 // AT1G12980 // AT3G16857 // AT2G26980 
GO:0009739	P	response to gibberellin stimulus	12	2789	159	37767	0.51	1	// AT4G09600 // AT5G07690 // AT3G47620 // AT4G35390 // AT2G20180 // AT5G50915 // AT2G14900 // AT5G37770 // AT2G01570 // AT1G66340 // AT1G18570 // AT1G22640 
GO:0009738	P	abscisic acid mediated signaling pathway	9	2789	94	37767	0.28	1	// AT5G65310 // AT3G48040 // AT3G56860 // AT5G58670 // AT1G45249 // AT5G64750 // AT2G17800 // AT5G23320 // AT2G26980 
GO:0009636	P	response to toxin	5	2789	73	37767	0.63	1	// AT5G22300 // AT5G42980 // AT4G23600 // AT3G23560 // AT1G45145 
GO:0009637	P	response to blue light	9	2789	69	37767	0.087	1	// AT5G04190 // AT5G24120 // AT1G68050 // AT1G76570 // AT5G38420 // AT2G02950 // AT3G28860 // AT2G05100 // AT3G15540 
GO:0010182	P	sugar mediated signaling pathway	5	2789	33	37767	0.12	1	// AT1G45249 // AT5G56860 // AT4G27750 // AT1G56650 // AT1G66340 
GO:0046686	P	response to cadmium ion	12	2789	178	37767	0.66	1	// AT2G19940 // AT1G13930 // AT5G26220 // AT3G48990 // AT2G41380 // AT1G09780 // AT2G05710 // AT2G24200 // AT3G23250 // AT2G23290 // AT5G56550 // AT1G22640 
GO:0000279	P	M phase	8	2789	74	37767	0.2	1	// AT3G20475 // AT5G57880 // AT1G22275 // AT2G06510 // AT4G17380 // AT5G05490 // AT4G32200 // AT5G40820 
GO:0045088	P	regulation of innate immune response	5	2789	38	37767	0.17	1	// AT5G40440 // AT4G22300 // AT4G19530 // AT3G56400 // AT3G25070 
GO:0019219	P	regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	162	2789	1847	37767	0.019	1	// AT5G49520 // AT2G22090 // AT3G60530 // AT5G06710 // AT3G53680 // AT3G20310 // AT3G46600 // AT2G01570 // AT3G24310 // AT2G40620 // AT5G24120 // AT2G02470 // AT5G44080 // AT2G21650 // AT4G36240 // AT1G43950 // AT4G13940 // AT1G30455 // AT2G02070 // AT5G46910 // AT5G47370 // AT4G16430 // AT5G18450 // AT5G27880 // AT1G53320 // AT2G21320 // AT3G11580 // AT1G36060 // AT4G04580 // AT4G18390 // AT4G17230 // AT5G09330 // AT3G56860 // AT5G08520 // AT1G61660 // AT5G51790 // AT1G18570 // AT5G40820 // AT1G59530 // AT3G48590 // AT1G29280 // AT5G53290 // AT3G61630 // AT4G00050 // AT1G54830 // AT1G47655 // AT5G47670 // AT5G64750 // AT5G25190 // AT2G21235 // AT1G30330 // AT1G27660 // AT1G34410 // AT5G24930 // AT2G01940 // AT1G57820 // AT1G43770 // AT1G34650 // AT2G42200 // AT5G42520 // AT5G60970 // AT2G39880 // AT1G06160 // AT2G28510 // AT4G31805 // AT1G58100 // AT3G07650 // AT2G42280 // AT3G28857 // AT1G72570 // AT1G17590 // AT1G19040 // AT2G31230 // AT4G38340 // AT5G49330 // AT5G41570 // AT3G01530 // AT1G21970 // AT1G68880 // AT4G00180 // AT3G44350 // AT2G06020 // AT1G22640 // AT2G01060 // AT3G29340 // AT1G52150 // AT2G26880 // AT1G43160 // AT1G69770 // AT1G30950 // AT1G59750 // AT1G30650 // AT4G17500 // AT5G65310 // AT1G26260 // AT2G20180 // AT2G37590 // AT5G53210 // AT3G45170 // AT1G34670 // AT4G04890 // AT1G44830 // AT4G32800 // AT1G30490 // AT5G41030 // AT4G10920 // AT5G07690 // AT5G14070 // AT5G43410 // AT1G46480 // AT3G02150 // AT5G28770 // AT3G45260 // AT3G50330 // AT2G03340 // AT5G42640 // AT4G17880 // AT1G61700 // AT4G16780 // AT1G42990 // AT1G55110 // AT5G11190 // AT3G23250 // AT1G64620 // AT2G23290 // AT2G01930 // AT3G47500 // AT2G18060 // AT2G26580 // AT3G23130 // AT5G04150 // AT2G28550 // AT4G22070 // AT1G32360 // AT3G21330 // AT3G18380 // AT1G66140 // AT1G56650 // AT4G36540 // AT5G28650 // AT2G23320 // AT3G47620 // AT5G35210 // AT1G12980 // AT4G01250 // AT2G31070 // AT3G56400 // AT3G57670 // AT5G38860 // AT5G46830 // AT5G25470 // AT2G24690 // AT2G36490 // AT1G68050 // AT2G02820 // AT1G45249 // AT4G37730 // AT5G03680 // AT4G04780 // AT5G49450 // AT1G13260 // AT1G59890 
GO:0006461	P	protein complex assembly	14	2789	134	37767	0.14	1	// AT3G61140 // AT2G25430 // AT5G24120 // AT2G15820 // AT1G25240 // AT3G60370 // AT1G22920 // AT5G56280 // AT1G14910 // AT1G05020 // AT1G30455 // AT1G49380 // AT5G39210 // AT5G51545 
GO:0000271	P	polysaccharide biosynthetic process	15	2789	112	37767	0.028	1	// AT1G32900 // AT4G32410 // AT5G36870 // AT3G25140 // AT4G15320 // AT2G20370 // AT1G25210 // AT1G71100 // AT5G22130 // AT2G13680 // AT5G33290 // AT1G32180 // AT4G23990 // AT1G55850 // AT5G16910 
